userId,subscriptionBalance,paymentBalance,request_id,timestamp
4531caaa-fb25-419c-b8cc-1e41df747a6a,21.0,12.0,0020e9f9-6c52-5e4c-aaed-b7c1c78253f3,2024-02-03T21:01:05.680Z
b66d065b-3a4b-4871-9d0c-99701e74c8e9,22782.0,30450.0,aa5a0b2d-1eb4-5d6c-a921-5515b565fa58,2024-02-03T21:01:06.023Z
cdd0df27-94a4-4f72-9e67-6f435cce0485,27.5,18.5,aa5a0b2d-1eb4-5d6c-a921-5515b565fa58,2024-02-03T21:01:06.107Z
e55755fa-20dd-410d-af94-d4ced92039be,30.0,21.0,ee22fde6-f549-5e7d-b883-a3de5e9b3949,2024-02-03T21:01:07.060Z
ae273dbb-7c60-4427-aee6-164103d514b5,27.5,18.5,9f41aa89-bf67-53bc-90ed-f4b114b4d488,2024-02-03T21:01:07.900Z
2669d640-a5cb-4d0d-a4b3-e95de0b3f4ad,30.0,21.0,5fbcfd4f-3b1b-5f55-aeab-a37790cfe861,2024-02-03T21:01:08.570Z
2ab848b2-c376-4ca5-af1d-9df4efc55268,16.5,76.5,5fbcfd4f-3b1b-5f55-aeab-a37790cfe861,2024-02-03T21:01:08.782Z
daa2bf74-cf31-4552-9e85-acb48a7c3f90,180.091,588.091,d1c5c96f-cfb8-5b33-bb0c-9757646ebc07,2024-02-03T21:01:10.127Z
5bc3c6b5-3049-4d37-9f04-c36bcb6de4a2,78717.136,78664.136,6beb332a-4e48-5c76-9742-6d12e59f11c9,2024-02-03T21:01:11.436Z
c39062fc-016b-4afa-bacd-db5e13ce2a2d,144.0,1503.547,53e7d105-5613-5181-84b8-8f3dfdcb5529,2024-02-03T21:01:12.166Z
a1fcde9e-ddb4-4dcc-8b45-1f150a0948cd,66.0,57.0,458d1727-8c9e-5dc3-97fa-491f2746007c,2024-02-03T21:01:12.754Z
035e21a6-1dc3-4d87-bc4d-26b9dcefabbd,207.646,503.646,f21f5e09-b080-5662-b29d-00311b5982ca,2024-02-03T21:01:13.768Z
29ab9cca-db34-4942-8a1e-d4f472e2462f,120.0,840.0,f21f5e09-b080-5662-b29d-00311b5982ca,2024-02-03T21:01:13.910Z
f8c629ff-e140-4e26-b38c-f99d237959da,22008.7,22017.4,dd01b0b3-b855-5b78-989a-ee8b138f56c7,2024-02-03T21:01:14.324Z
52ebb322-696b-423b-bd79-2de604defbdd,690.0,3163.01,bb3c2a08-4cea-5c66-b9ed-7430e731a1d9,2024-02-03T21:01:16.251Z
e8062346-faa2-400f-a070-a970fc4caab4,256.406,1772.016,e0e6aedd-d6a1-5669-838f-f0e3ba5c2d2b,2024-02-08T05:46:54.458Z
5e6b408a-7110-4237-98f2-963f77bd8034,3240.0,1440.0,40b7e626-8680-5962-a8ce-b8e7415046cf,2024-05-17T21:01:07.736Z
960ab21c-e427-4202-babe-df767ccb83bd,5130.0,3330.0,40b7e626-8680-5962-a8ce-b8e7415046cf,2024-05-17T21:01:07.824Z
1b237415-c628-4342-9178-81e46ab75bbf,217.0,536.0,40b7e626-8680-5962-a8ce-b8e7415046cf,2024-05-17T21:01:07.902Z
2f4e1f0d-2cd3-4baf-83df-28b52498b061,3250.0,1450.0,5510dfae-2383-5cf7-be6f-816fe457535a,2024-05-17T21:01:08.395Z
1be789f1-54d2-40d3-93f1-afac8e3d647a,273.0,2719.0,5510dfae-2383-5cf7-be6f-816fe457535a,2024-05-17T21:01:08.479Z
663e78c9-903b-4227-b79a-46d5c8d71e91,1598.0,658.0,5510dfae-2383-5cf7-be6f-816fe457535a,2024-05-17T21:01:08.636Z
be217a4c-6b32-478c-a24a-6f4bef7f6dea,3240.0,1440.0,5510dfae-2383-5cf7-be6f-816fe457535a,2024-05-17T21:01:08.704Z
763d5a26-36fb-4804-b35d-8e58fe15b0d4,3420.0,1620.0,5510dfae-2383-5cf7-be6f-816fe457535a,2024-05-17T21:01:08.910Z
ab344d19-f6ea-4dc4-8c8c-e4c1e23c4914,3240.0,1440.0,5510dfae-2383-5cf7-be6f-816fe457535a,2024-05-17T21:01:09.086Z
87f3951c-e577-4b0e-a2c3-b2ad9c43db6e,8.0,1821.95,80058e68-e310-51ab-abde-d0a924c567cb,2024-05-17T21:01:09.474Z
e5cd7e42-5e94-46d2-b6ab-9ef7a6b6549d,3240.0,1440.0,80058e68-e310-51ab-abde-d0a924c567cb,2024-05-17T21:01:09.610Z
c293fe25-0331-4aa2-9eb3-376b6471436c,4698.0,4230.0,80058e68-e310-51ab-abde-d0a924c567cb,2024-05-17T21:01:09.702Z
76cb24e4-60e0-46c5-a585-57ecf8bfb528,3240.0,1440.0,80058e68-e310-51ab-abde-d0a924c567cb,2024-05-17T21:01:09.770Z
bbaa9ed6-f6e1-4ecc-bffd-914a9806cb11,1598.0,658.0,80058e68-e310-51ab-abde-d0a924c567cb,2024-05-17T21:01:09.851Z
34da8625-71ba-4993-bf09-80b734a942a9,3240.0,1440.0,80058e68-e310-51ab-abde-d0a924c567cb,2024-05-17T21:01:09.990Z
5e970ccb-13f5-4595-bd4f-fe63d52646a6,260.0,1260.0,bb14ac29-96dc-541e-9a25-f2e8510adbb3,2024-05-17T21:01:10.925Z
2d28833d-531e-4ad1-93cb-55ec6e3329c1,3240.0,1440.0,bb14ac29-96dc-541e-9a25-f2e8510adbb3,2024-05-17T21:01:10.995Z
f3a34fc2-e4ff-42f9-aea8-7521913308e9,3240.0,1440.0,8d35782a-bab5-5083-84e4-26eb7d6da6e3,2024-05-17T21:01:12.629Z
de4a08a3-a40e-45ba-b582-8833fe5ce4fa,4140.0,1980.0,8d35782a-bab5-5083-84e4-26eb7d6da6e3,2024-05-17T21:01:12.759Z
512be50c-a203-43c0-813b-106428cc25b9,3420.0,1620.0,8d35782a-bab5-5083-84e4-26eb7d6da6e3,2024-05-17T21:01:12.833Z
47d33033-5eb8-4a91-8f00-330e5e00816c,3150.0,1350.0,202f8fe5-f203-5d17-b685-d12435dbcb77,2024-05-17T21:01:13.113Z
f3a186d2-d38f-4c2a-ab55-9f26e0ef1e43,93.0,1461.0,d7693107-1e62-5183-9223-6fc6d9b8d7e3,2024-05-17T21:01:14.775Z
80308098-8d24-4be6-96c2-f4c2c5e03699,857.43,,42761cbb-0bdf-5a5d-86d5-427acc04ec3d,2024-05-17T21:01:15.890Z
c8c7697e-36ad-444d-ab95-53cc0aa27292,2538.0,1598.0,f8c4f7ae-983a-5f29-9f89-a96f5fe20463,2024-05-17T21:01:16.110Z
e2bd0a8e-4904-4615-9c70-5c0c67a129c0,3251.31,1451.31,90f4decb-e3fc-5c59-8836-800a2420ba39,2024-05-17T21:01:16.292Z
5cf444b8-09b4-4a03-b22d-f3141a817dd8,94.0,86.0,936dafaf-f3a3-58d0-bec3-f16e347f9eb0,2024-05-17T21:01:16.621Z
f013dd8d-38d8-459a-bdf6-ca2f766f2bdc,3420.0,1620.0,936dafaf-f3a3-58d0-bec3-f16e347f9eb0,2024-05-17T21:01:16.699Z
2b497378-85ea-4f4c-ab47-653d488b7487,3240.0,1440.0,2e4a9ded-0f2d-5a42-b1b7-c32cc8f1ec22,2024-05-17T21:01:17.349Z
2d28833d-531e-4ad1-93cb-55ec6e3329c1,3063.04,1263.04,e215214c-16da-56f0-a93c-7f8803cb08f0,2024-05-19T14:55:19.936Z
60428780-69f1-4fec-a2ee-593bed3732c0,84.0,88.5,f623b8ec-8aef-53a8-85ee-e68d9fe1cf48,2024-03-05T12:40:54.414Z
fa868335-ad20-473c-8442-c67a9ef35b23,151.591,31.591,3f093570-5fda-55c9-892c-6bcf7b10126d,2024-05-15T21:00:58.452Z
1be789f1-54d2-40d3-93f1-afac8e3d647a,291.0,2737.0,f2a89471-9dcf-52bf-af73-caceb903d51b,2024-05-15T21:01:00.479Z
f3a186d2-d38f-4c2a-ab55-9f26e0ef1e43,111.0,1479.0,bad469d1-db10-5b69-8447-376effdc9b2f,2024-05-15T21:01:03.048Z
813ee3cd-2349-43ae-8915-f0a2c12b4245,199.0,1791.59,4ad2f4fb-cae3-5381-8e25-aa44ee2c4b83,2024-05-15T21:01:03.548Z
95548cdd-9c30-4a34-8e13-6b526f0426da,9904.921,14120.459,d156ab91-b259-5b1b-8fee-f5e8f70e5ae2,2024-03-23T21:01:11.745Z
2c1fafd7-42d4-48ac-a761-4b5493eec785,96.5,396.5,a972ae49-b0d4-5e72-813a-f030f58ddf8b,2024-03-23T21:01:13.492Z
52ebb322-696b-423b-bd79-2de604defbdd,550.0,3023.01,d79749d4-2acf-5ead-b6c4-17ad6f9b4791,2024-03-23T21:01:14.011Z
72b8eeff-c0f0-4665-bbbe-a1b1a6730a51,988.5,731.7,d79749d4-2acf-5ead-b6c4-17ad6f9b4791,2024-03-23T21:01:14.363Z
67305f3f-628b-4997-83f9-1247a896127a,2538.0,2529.0,d79749d4-2acf-5ead-b6c4-17ad6f9b4791,2024-03-23T21:01:14.496Z
e635a3ea-fc8b-46c4-b091-5480637486ad,117.0,1537.864,c0566f22-0804-5a46-99a9-315b4d5e5bbf,2024-03-23T21:01:14.982Z
fb387231-a328-4c4d-8d82-dda7943af9e7,33364.0,33264.0,8793cefd-dff4-57f3-8107-90849aaf160a,2024-03-23T21:01:15.800Z
b851dd0c-b4b0-41d4-814a-172752d504d9,144.0,135.0,8793cefd-dff4-57f3-8107-90849aaf160a,2024-03-23T21:01:15.934Z
f8c629ff-e140-4e26-b38c-f99d237959da,1526.0,44265.4,3a4fe68f-4a7e-5b3b-91d4-b8f60f22b207,2024-03-23T21:01:16.759Z
b66d065b-3a4b-4871-9d0c-99701e74c8e9,19902.0,27570.0,3a4fe68f-4a7e-5b3b-91d4-b8f60f22b207,2024-03-23T21:01:16.893Z
9a19fa44-d798-4468-b553-9db30af97ea6,900.0,5220.0,eb902047-3d93-534b-9c7c-7e3e78cf1a77,2024-03-23T21:01:17.206Z
7f97b814-017d-430e-9779-877ec174861e,599.588,,2ce0db89-bd04-5f81-afad-85f0f85916bd,2024-03-23T21:01:18.069Z
1b3be8bc-3813-4dff-b42c-43efbdcfc5ae,225.409,710.409,e17fdc7d-8310-5179-b4fc-8204c644c080,2024-03-23T21:01:08.586Z
89fba58b-ef23-44dd-b796-0695d1cde481,159.181,899.546,abc1eb7e-34fc-5b51-ab16-b50771a99aa8,2024-03-23T21:01:09.650Z
cac838c5-a9e1-41b1-877e-2587cbea7b20,10129.028,11899.028,08c73734-030a-5f9a-8b3e-694d465c2e63,2024-03-23T21:01:10.253Z
5bc3c6b5-3049-4d37-9f04-c36bcb6de4a2,76703.136,76650.136,166e9c15-a4c9-5727-a650-c26ce19566de,2024-03-23T21:01:23.350Z
6f19e21c-ef6b-4f56-9d4d-9f17262be110,180.0,1053.75,057fd2f0-5387-51a2-a68d-8c683133244f,2024-04-16T11:27:03.973Z
6f19e21c-ef6b-4f56-9d4d-9f17262be110,162.0,1035.75,5ddc7ca7-e1ee-5afb-9844-223f83401163,2024-04-16T11:26:53.532Z
f3a186d2-d38f-4c2a-ab55-9f26e0ef1e43,199.5,1567.5,a8c2514b-030f-52e9-a464-0ffaf6c19831,2024-05-05T21:01:02.653Z
5cf444b8-09b4-4a03-b22d-f3141a817dd8,57.908,49.908,a8c2514b-030f-52e9-a464-0ffaf6c19831,2024-05-05T21:01:03.105Z
813ee3cd-2349-43ae-8915-f0a2c12b4245,168.045,510.045,9e89668c-08aa-5aa3-9c76-383dfd659164,2024-05-05T21:01:03.808Z
87f3951c-e577-4b0e-a2c3-b2ad9c43db6e,171.0,211.0,5f508e97-e42c-5af9-882a-d02611fcd13e,2024-05-05T21:01:04.824Z
4a4ad1a7-e6bf-4c00-a455-fafde2242a19,243.0,423.0,e61c82d6-996b-5398-a590-dc676cba1d98,2024-05-05T21:01:05.110Z
80308098-8d24-4be6-96c2-f4c2c5e03699,1441.75,,e61c82d6-996b-5398-a590-dc676cba1d98,2024-05-05T21:01:05.453Z
d5aae41c-e806-48f6-a980-25f322899a4a,540.44,2250.44,e61c82d6-996b-5398-a590-dc676cba1d98,2024-05-05T21:01:05.523Z
72b8eeff-c0f0-4665-bbbe-a1b1a6730a51,1737.5,1480.7,66fd0012-ceb2-5882-b895-5e780a604f1b,2024-03-12T21:01:06.270Z
fb387231-a328-4c4d-8d82-dda7943af9e7,34169.0,34069.0,2607f4b8-3299-5fd9-ac6b-aad2f64af840,2024-03-12T21:01:08.107Z
b66d065b-3a4b-4871-9d0c-99701e74c8e9,20352.0,28020.0,2607f4b8-3299-5fd9-ac6b-aad2f64af840,2024-03-12T21:01:08.747Z
5bc3c6b5-3049-4d37-9f04-c36bcb6de4a2,77074.136,77021.136,64e6e252-486e-5c0b-b975-bc388cb86629,2024-03-12T21:01:11.210Z
67305f3f-628b-4997-83f9-1247a896127a,2601.0,2592.0,7824de19-456b-55a0-85e5-807381bc2f82,2024-03-12T21:01:11.653Z
7f97b814-017d-430e-9779-877ec174861e,641.088,,6394a9ab-f131-57a7-804d-f7c135eb4d85,2024-03-12T21:01:14.328Z
6a1eab48-c690-4745-b5f1-3a51242ed793,16.2,947.2,6394a9ab-f131-57a7-804d-f7c135eb4d85,2024-03-12T21:01:14.484Z
2c2a8830-b2f7-4b3e-a180-7a5654eee40c,35066.39,34976.39,6394a9ab-f131-57a7-804d-f7c135eb4d85,2024-03-12T21:01:14.748Z
813ee3cd-2349-43ae-8915-f0a2c12b4245,204.045,546.045,0f7d2c0e-6648-5af7-9459-72a5381f7f01,2024-04-30T21:01:11.432Z
afdc346e-3110-4f5d-bdab-9c1ed0ac50ba,80.0,340.091,5dba551e-92c3-559b-ac54-0b61fbf2bf91,2024-03-28T12:47:55.887Z
813ee3cd-2349-43ae-8915-f0a2c12b4245,186.0,528.0,c8a95aa9-3daa-5db1-b28d-043f7bfe3c27,2024-04-14T21:01:09.226Z
5cf444b8-09b4-4a03-b22d-f3141a817dd8,112.0,104.0,c8a95aa9-3daa-5db1-b28d-043f7bfe3c27,2024-04-14T21:01:09.449Z
ada642e4-bef1-4fd9-8b93-7f3f3813ae19,113.091,97.091,c8a95aa9-3daa-5db1-b28d-043f7bfe3c27,2024-04-14T21:01:09.664Z
67c42c0a-38dc-4917-b323-f8e7e0a5e9cb,853.091,9944.0,c8a95aa9-3daa-5db1-b28d-043f7bfe3c27,2024-04-14T21:01:09.741Z
df06a87e-a8bd-4aa4-b6f0-c16c1be9bb02,1.0,535.4,35f621d7-717d-5ac6-8b91-7fc0b72eebbf,2024-01-09T22:09:41.515Z
52ebb322-696b-423b-bd79-2de604defbdd,1390.0,3863.01,1c0fedb1-6d08-53cd-ad3d-b3ed295a173d,2024-03-01T21:01:06.831Z
e8062346-faa2-400f-a070-a970fc4caab4,150.0,1959.876,93069cdf-f692-59cc-b975-c283b2c1d0f6,2024-03-01T21:01:07.302Z
7f97b814-017d-430e-9779-877ec174861e,709.272,,93069cdf-f692-59cc-b975-c283b2c1d0f6,2024-03-01T21:01:07.432Z
8fd614d8-9638-4c66-8345-319280777aae,181.8,1713.491,93069cdf-f692-59cc-b975-c283b2c1d0f6,2024-03-01T21:01:07.580Z
cac838c5-a9e1-41b1-877e-2587cbea7b20,10273.48,12043.48,93069cdf-f692-59cc-b975-c283b2c1d0f6,2024-03-01T21:01:07.723Z
e635a3ea-fc8b-46c4-b091-5480637486ad,1478.465,1478.464,32dd9982-3bce-56d3-a623-c7de7f9d9fe9,2024-03-01T21:01:08.394Z
72b8eeff-c0f0-4665-bbbe-a1b1a6730a51,2807.5,2550.7,3ca16363-ef76-5afa-90fc-3d3fab2283c0,2024-03-01T21:01:08.752Z
e70febec-5cec-4e5d-adc1-c893aab5402c,154.5,559.0,d3be143d-a3d4-548e-96bf-4a61e780f07e,2024-03-01T21:01:08.942Z
2c2a8830-b2f7-4b3e-a180-7a5654eee40c,35966.39,35876.39,ac596481-ab44-5f9b-822f-3addef137b6b,2024-03-01T21:01:12.184Z
7ca066ee-df49-42d5-b522-54f8abe08388,62.5,343.75,b260066b-d1ad-562b-b8d5-583795f4a2db,2024-03-01T21:01:13.463Z
cb276b9a-3e4f-4941-b8a2-2139389d66b7,17.591,,3207b4f4-b1f5-5cea-883b-eaa8f5af83fc,2024-03-01T21:01:14.653Z
eefb84af-6a9b-435b-b589-5c9734648a74,290.909,3279.909,8ff7ee5d-b8c0-5f50-815e-b001fc9b3ba0,2024-03-01T21:01:15.565Z
2f4fd556-537a-4e93-ae1d-be1ed7c51547,60.0,4860.0,3dd80b3b-d3ba-5f14-bc77-55679586ea00,2024-03-01T21:09:26.486Z
67305f3f-628b-4997-83f9-1247a896127a,2682.0,2673.0,6d1b7417-9fe8-5cbd-80ff-2a4bd9ae4124,2024-03-01T21:09:27.574Z
95548cdd-9c30-4a34-8e13-6b526f0426da,9847.785,14063.323,334e9137-8b24-58cb-90ec-cfb3e0147d3e,2024-04-01T07:57:49.810Z
f8c629ff-e140-4e26-b38c-f99d237959da,100.0,14400.0,a934ebc2-1a80-52fe-a992-b5d299ce95e2,2024-01-04T09:57:53.023Z
adce8b10-4734-4df9-a703-2559b175f458,0.182,,733c58c1-56c7-53cd-87b0-06bb772aac6c,2024-03-24T12:42:43.523Z
2af65ba7-48fc-4433-be65-5dca7e3094a8,4.996,134.612,df38717f-905d-50bf-8b5a-2f05b280401f,2024-03-24T12:46:30.455Z
2af65ba7-48fc-4433-be65-5dca7e3094a8,0.996,130.612,9deb61af-7586-5724-8a0b-3fd557f8d885,2024-03-24T12:45:00.756Z
f8c629ff-e140-4e26-b38c-f99d237959da,1635.0,11730.0,c1f7120a-8f39-54da-9b31-4c0f7a36bb73,2023-12-27T09:48:08.467Z
6a1eab48-c690-4745-b5f1-3a51242ed793,40.2,971.2,05484da5-8eb3-596d-bf2d-13c35ee71bf0,2024-03-09T21:01:08.394Z
2c2a8830-b2f7-4b3e-a180-7a5654eee40c,35336.39,35246.39,05484da5-8eb3-596d-bf2d-13c35ee71bf0,2024-03-09T21:01:08.833Z
67305f3f-628b-4997-83f9-1247a896127a,2628.0,2619.0,cc6cb3d2-9943-506f-b3c2-edb449153e8c,2024-03-09T21:01:11.444Z
95548cdd-9c30-4a34-8e13-6b526f0426da,9971.103,14186.641,22cfefdd-bf69-5c4d-a61a-b1bb6f3eded0,2024-03-09T21:01:11.960Z
b66d065b-3a4b-4871-9d0c-99701e74c8e9,20622.0,28290.0,22cfefdd-bf69-5c4d-a61a-b1bb6f3eded0,2024-03-09T21:01:12.056Z
72b8eeff-c0f0-4665-bbbe-a1b1a6730a51,2058.5,1801.7,22cfefdd-bf69-5c4d-a61a-b1bb6f3eded0,2024-03-09T21:01:12.269Z
7f97b814-017d-430e-9779-877ec174861e,659.088,,22cfefdd-bf69-5c4d-a61a-b1bb6f3eded0,2024-03-09T21:01:12.509Z
5bc3c6b5-3049-4d37-9f04-c36bcb6de4a2,77233.136,77180.136,19ff0828-4428-55c7-9152-564e94711b24,2024-03-09T21:01:13.534Z
1b3be8bc-3813-4dff-b42c-43efbdcfc5ae,250.0,735.0,c59cd70b-693c-53df-a8cb-8978e6139942,2024-03-19T13:02:49.568Z
daa2bf74-cf31-4552-9e85-acb48a7c3f90,484.091,901.091,cbce146f-4ea3-5fb0-a234-499cc11387ff,2023-12-13T10:55:19.035Z
5cf444b8-09b4-4a03-b22d-f3141a817dd8,94.0,86.0,f459d813-b513-535d-87a4-868b5c47faa4,2024-04-16T21:01:08.565Z
6f19e21c-ef6b-4f56-9d4d-9f17262be110,1.0,1044.75,f459d813-b513-535d-87a4-868b5c47faa4,2024-04-16T21:01:08.668Z
67c42c0a-38dc-4917-b323-f8e7e0a5e9cb,835.091,9926.0,f459d813-b513-535d-87a4-868b5c47faa4,2024-04-16T21:01:09.085Z
4ebacdb2-8ba4-43e6-8d49-838bca5247be,160.0,2191.452,296d6bcd-ae7f-5b30-ba93-35452990d500,2024-04-04T10:49:39.442Z
4ebacdb2-8ba4-43e6-8d49-838bca5247be,160.0,2351.452,55672771-1006-565e-8047-79f99811a145,2024-04-04T10:50:02.032Z
4ebacdb2-8ba4-43e6-8d49-838bca5247be,145.0,2016.452,1f6fa883-d02d-5b93-9ab4-f60b574c45a3,2024-04-04T10:47:17.032Z
4ebacdb2-8ba4-43e6-8d49-838bca5247be,160.0,2031.452,63223859-172e-5337-806a-66d19049ecfe,2024-04-04T10:47:20.451Z
4ebacdb2-8ba4-43e6-8d49-838bca5247be,155.0,2506.452,1d76575c-c853-574c-9636-09d440ea480b,2024-04-04T10:52:54.290Z
4ebacdb2-8ba4-43e6-8d49-838bca5247be,160.0,2511.452,1c815383-3441-544d-ac6d-0d0bbcfbf356,2024-04-04T10:52:57.032Z
34d90c4b-3fc8-43e7-b9ae-e41cf4ba2127,2160.0,2160.0,dafcddfe-7f4a-5a03-9720-83ffb1f0a6c1,2023-12-24T06:15:30.468Z
f8c629ff-e140-4e26-b38c-f99d237959da,100.0,16750.0,dcf3828e-2df4-5685-83f5-dc9ea90adba4,2024-01-04T10:05:03.862Z
daa2bf74-cf31-4552-9e85-acb48a7c3f90,432.091,840.091,6f06a073-26b2-5a6e-b1b0-fd8d8f6e4cf7,2023-12-21T21:01:16.619Z
813ee3cd-2349-43ae-8915-f0a2c12b4245,195.045,537.045,4a5014d7-06f2-549d-bf48-4a7ba921872e,2024-05-01T21:01:07.821Z
4ebacdb2-8ba4-43e6-8d49-838bca5247be,50.0,1064.18,746208bd-b90f-5a02-bc8f-56397ea9cee6,2024-04-01T14:32:24.610Z
5416c645-2ddd-4c73-a383-a80daafc23ca,11.0,541.45,43b8fce5-c1fb-5c47-8bb1-a293e6f83c18,2024-03-21T12:15:17.709Z
8fd614d8-9638-4c66-8345-319280777aae,1055.0,2586.691,4926c266-5a33-5fb0-affb-9c55a585edf7,2024-01-31T07:58:01.593Z
8fd614d8-9638-4c66-8345-319280777aae,1020.0,2551.691,65c8a2fc-c958-527f-a25e-fccf3648d038,2024-01-31T07:55:01.589Z
67305f3f-628b-4997-83f9-1247a896127a,2655.0,2646.0,5f52afe7-1751-5ca4-859b-f1869d023685,2024-03-05T21:01:08.084Z
6a1eab48-c690-4745-b5f1-3a51242ed793,64.2,995.2,5f52afe7-1751-5ca4-859b-f1869d023685,2024-03-05T21:01:08.446Z
e70febec-5cec-4e5d-adc1-c893aab5402c,122.5,527.0,955d4046-134a-5cc7-8b44-1e27991ff9f8,2024-03-05T21:01:09.586Z
eb6875d4-8663-4dc5-8838-1148a2425c13,13.218,11703.653,97778deb-9c4d-599e-8e6e-d38a1619d3bf,2024-03-05T21:01:10.352Z
2af65ba7-48fc-4433-be65-5dca7e3094a8,370.363,499.979,6f0487db-49f6-5271-b395-d9bac3aec74e,2024-03-05T21:01:12.457Z
2c1fafd7-42d4-48ac-a761-4b5493eec785,393.5,693.5,f322eb5d-f85a-58a0-a6da-b53c72024d9f,2024-03-05T21:01:13.123Z
e8062346-faa2-400f-a070-a970fc4caab4,127.5,1937.376,c5cda0a5-9351-57da-8c75-fec4190802e5,2024-03-05T21:01:13.691Z
035e21a6-1dc3-4d87-bc4d-26b9dcefabbd,31.646,327.646,e02d6884-9f47-5f26-9a9a-36e51500b507,2024-03-05T21:01:03.520Z
e635a3ea-fc8b-46c4-b091-5480637486ad,1220.165,1220.164,cae515f1-0f0b-5f13-8d4e-4b90855b3532,2024-03-05T21:01:05.056Z
7ca066ee-df49-42d5-b522-54f8abe08388,34.5,315.75,cae515f1-0f0b-5f13-8d4e-4b90855b3532,2024-03-05T21:01:05.175Z
95548cdd-9c30-4a34-8e13-6b526f0426da,14.467,4230.005,cae515f1-0f0b-5f13-8d4e-4b90855b3532,2024-03-05T21:01:05.446Z
fb387231-a328-4c4d-8d82-dda7943af9e7,34859.0,34759.0,cae515f1-0f0b-5f13-8d4e-4b90855b3532,2024-03-05T21:01:05.567Z
72b8eeff-c0f0-4665-bbbe-a1b1a6730a51,2379.5,2122.7,cae515f1-0f0b-5f13-8d4e-4b90855b3532,2024-03-05T21:01:05.917Z
ca4da5ef-df7d-417f-8098-80c027212092,520.62,1990.62,67c89b68-8f16-5403-8412-c54c6a70efdb,2024-01-19T21:01:41.150Z
4644dcc3-5505-47d4-ad63-c43f943387a4,8.5,17.5,5447699b-b586-51e3-a876-37bf50edcb3b,2024-01-19T21:01:42.665Z
73efb41a-798e-400b-b2ff-45ab7d95d97e,180.0,90.0,6c064fd8-ee3a-5a4f-a1a6-11fc0b51a573,2024-01-19T21:01:43.826Z
e8062346-faa2-400f-a070-a970fc4caab4,43.065,1522.837,b07bb0f7-0a72-5e4e-add5-eed3ef047496,2024-01-19T21:01:52.151Z
f8c629ff-e140-4e26-b38c-f99d237959da,23308.7,23317.4,c756fb5a-41ca-51d5-a2a2-a57ea4485874,2024-01-19T21:02:06.795Z
afad1f0a-8d1a-4883-aa2f-9e3afc02d3b1,110.0,,55760689-6f28-5f79-933e-58ad8aab9f26,2024-01-19T21:02:06.944Z
8c1ac27b-4b34-4d12-b590-9279bbe32c5d,8.2,,c320f0c2-ac6c-54e2-b28c-aee6492d2e8b,2024-01-19T21:01:03.865Z
5bc3c6b5-3049-4d37-9f04-c36bcb6de4a2,79300.136,79247.136,3336917f-949d-51e7-94b7-cf5b71f8043c,2024-01-19T21:01:30.120Z
2af65ba7-48fc-4433-be65-5dca7e3094a8,301.909,431.525,2694ae52-4afe-5ae2-832d-f076af98d5de,2024-01-19T21:01:31.560Z
75b9c4ae-1dc9-4330-96e9-662d34429648,2820.0,1880.0,da1732b1-8d5a-535e-b28e-6c09d8e6173e,2024-05-10T17:04:14.571Z
75b9c4ae-1dc9-4330-96e9-662d34429648,1880.0,940.0,b29c6155-8386-5a30-ba0f-3fedd605ae50,2024-05-10T17:03:15.438Z
a24c9e34-d8ed-4ab7-a077-efaa0c7ea383,64.0,376.0,a5b53856-7b4a-597e-9480-665b5108c64f,2024-01-01T21:01:02.756Z
35790c79-2aad-4b1c-b9e0-4ca04d71f93a,225.0,207.0,d9df2ec7-0c92-5ebf-954d-70ca26e22423,2024-01-01T21:01:42.105Z
2af65ba7-48fc-4433-be65-5dca7e3094a8,96.682,204.298,18eec637-0711-55fe-ae88-983a2d627acf,2024-01-01T21:01:43.366Z
67305f3f-628b-4997-83f9-1247a896127a,3087.0,3069.0,c12f607e-976d-57b3-a302-3e73bd1bbd2f,2024-01-01T21:01:43.627Z
94e55883-fe72-4243-b801-72206e4cef0a,180.0,1890.0,e57d6c63-9fbe-55f8-9c99-326eb5ec3f64,2024-01-01T21:01:06.825Z
47d03621-dec7-4429-bee2-02be753fcdc4,219.0,201.0,59415685-dbcd-55ce-aac3-0888f19ffaff,2024-01-01T21:01:06.990Z
3da98642-82d9-433f-a525-164b6afcbbe0,1890.0,1710.0,51336e61-2ab5-57eb-9033-306c00e138da,2024-01-01T21:01:08.777Z
7fdb17cc-8581-4dd8-9733-20698a4dbf01,1890.0,1710.0,7d6ffd48-a52d-50f5-8579-a3458f790fc4,2024-01-01T21:01:10.779Z
a1fcde9e-ddb4-4dcc-8b45-1f150a0948cd,282.0,264.0,20e8417b-1363-5c28-8500-1f763935b6b4,2024-01-01T21:01:12.052Z
92d3b524-f2b5-4ea1-972c-42f16f6ecb49,225.0,207.0,1939ce59-21c3-5249-929c-90540ba258d5,2024-01-01T21:01:23.115Z
cc209dc1-65cd-413e-8deb-9a8e37b333ad,2010.0,1830.0,70c0e04b-d5ce-5dfd-9159-be46ffad12cc,2024-01-01T21:01:23.589Z
2c2a8830-b2f7-4b3e-a180-7a5654eee40c,40466.39,40286.39,5650eacf-9477-5106-993c-b4c2be146e37,2024-01-01T21:01:24.064Z
e8062346-faa2-400f-a070-a970fc4caab4,123.99863636363636,1579.772,e0475a49-b0dd-5266-be15-04449ab938fa,2024-01-01T21:01:25.073Z
